order_id,order_date,customer_email,customer_name,product_ean,product_name,qty,unit_price,payment_method,channel
WEB-903374,2025-11-04,compras@nogueira121.com.br,Rei do Atacado 121,7891472494373,Sabão em Pó 1kg Primor,3,33.37,pix,b2b_web
WEB-903375,2025-11-04,compras@costa279.com.br,Distrib. Costa,7893735262255,Cerveja Lata 350ml Bom Preço,35,10.85,cartao_credito,b2b_web
WEB-903376,2025-11-05,compras@andrade404.com.br,Empório Bom Dia 404,7892124709104,Sabão em Barra 200g Aurora,23,13.69,cartao_credito,b2b_web
WEB-903377,2025-11-05,compras@rezende354.com.br,suer econômico 354,7896032576988,Energético 250ml Aurora,9,11.48,cartao_credito,b2b_web
WEB-903378,2025-11-05,compras@andrade104.com.br,Ponto Certo 104,7895695660324,Desinfetante 1L Bom Preço,3,45.25,boleto,b2b_web
WEB-903379,2025-11-05,compras@oliveira87.com.br,Padaria Estrela 087,7893345813519,"Água Mineral 1,5L Primor",4,7.23,cartao_credito,b2b_web
WEB-903380,2025-11-05,compras@bittencourt118.com.br,Empório Bom Dia 118,7898787251646,Biscoito Recheado 130g Aurora,17,62.37,pix,b2b_web
WEB-903381,2025-11-05,compras@pereira497.com.br,Empório Bom Dia 497,7895157267498,Iogurte 170g Delta,37,33.11,boleto,b2b_web
WEB-903382,2025-11-05,compras@pereira11.com.br,Empório Bom Dia 011,7895561121676,Saco de Lixo 50L Real,1,23.03,cartao_credito,b2b_web
WEB-903383,2025-11-05,compras@pereira67.com.br,Ponto Certo 067,7895536940523,Desinfetante 1L Bom Preço,2,31.14,cartao_credito,b2b_web
WEB-903384,2025-11-05,compras@do vale86.com.br,mecado do vale ltda,7896357164228,Prato Descartável 15cm Bom Preço,2,12.75,cartao_credito,b2b_web
WEB-903385,2025-11-06,compras@oliveira83.com.br,Casa da Cesta 083,7891702833613,Iogurte 170g Delta,1,55.33,pix,b2b_web
WEB-903386,2025-11-06,compras@pereira473.com.br,ponto certo 473,7891305199437,Suco Néctar 1L Vitória,6,26.24,boleto,b2b_web
WEB-903387,2025-11-06,compras@souza297.com.br,Rei do Atacado 297,7895235347524,Cerveja Lata 350ml Delta,5,19.81,cartao_credito,b2b_web
WEB-903388,2025-11-06,compras@ferreira182.com.br,supermercado ferreira ltda,7899992623327,Molho de Tomate 340g Primor,26,50.67,cartao_credito,b2b_web
WEB-903389,2025-11-06,compras@do vale368.com.br,Empório Bom Da 368,7895582199562,Isotônico 500ml Vitória,23,14.73,cartao_credito,b2b_web
WEB-903390,2025-11-06,compras@pereira473.com.br,ponto certo 473,7899814020587,Papel Toalha 2un Vitória,11,14.38,cartao_credito,b2b_web
WEB-903391,2025-11-06,compras@pereira11.com.br,Empório Bom Dia 011,7893846428205,Água Sanitária 2L Primor,3,21.43,boleto,b2b_web
WEB-903392,2025-11-06,compras@souza408.com.br,PadariaEstrela 408,7897572457379,Copo Descartável 200ml Delta,5,20.15,cartao_credito,b2b_web
WEB-903393,2025-11-06,compras@ferreira272.com.br,,7898107090863,Shampoo 350ml Delta,2,69.89,cartao_credito,b2b_web
WEB-903394,2025-11-07,compras@costa18.com.br,Super Econômico 018,7892401250930,Cereal Matinal 300g Aurora,17,79.69,pix,b2b_web
WEB-903395,2025-11-07,compras@souza408.com.br,Padaria Estrela 408,7893647933816,Papel Higiênico 4un Vitória,8,54.42,boleto,b2b_web
WEB-903396,2025-11-07,compras@pereira67.com.br,Ponto Certo 067,7899646334395,Sabão em Pó 1kg Bom Preço,2,11.93,cartao_credito,b2b_web
WEB-903397,2025-11-07,compras@rezende329.com.br,empório bom dia 329,7891788479972,Papel Higiênico 4un Delta,4,68.84,cartao_credito,b2b_web
WEB-903398,2025-11-07,compras@andrade84.com.br,Casa Da Cesta 084,7897934625828,Energético 250ml Real,3,9.44,cartao_credito,b2b_web
WEB-903399,2025-11-07,compras@souza382.com.br,merc. central 382,7898225005350,Energético 250ml Bom Preço,3,20.88,cartao_credito,b2b_web
WEB-903400,2025-11-07,compras@pereira388.com.br,Rei do Atacado 388,7894234848803,Suco Néctar 1L Delta,11,10.29,pix,b2b_web
WEB-903401,2025-11-07,compras@andrade470.com.br,Empório Bom Dia 470,7895425541015,Cereal Matinal 300g Delta,4,82.19,cartao_credito,b2b_web
WEB-903402,2025-11-07,compras@costa350.com.br,Merc. Central 350,7892379067028,Arroz T1 5kg Bom Preço,6,19.73,boleto,b2b_web
WEB-903403,2025-11-07,compras@andrade104.com.br,Ponto Certo 104,7895473282649,Guardanapo 50un Aurora,2,16.35,boleto,b2b_web
WEB-903404,2025-11-07,compras@nogueira140.com.br,Rei do Atacado 140,7891606621248,Limpador Multiuso 500ml Bom Preço,4,19.31,boleto,b2b_web
WEB-903405,2025-11-07,compras@bittencourt481.com.br,Empório Bom Dia 481,7895751668974,Pão de Forma 500g Aurora,14,84.98,cartao_credito,b2b_web
WEB-903406,2025-11-07,compras@andrade186.com.br,casa d cesta 186,7899432591568,Prato Descartável 15cm Aurora,3,14.1,cartao_credito,b2b_web
WEB-903407,2025-11-07,compras@souza408.com.br,Padaria Estrela 408,7891874732547,Açúcar Refinado 1kg Primor,1,15.07,pix,b2b_web
WEB-903408,2025-11-07,compras@bittencourt185.com.br,ponto certo 185,7898316805708,Sabão em Pó 1kg Vitória,1,48.16,pix,b2b_web
WEB-903409,2025-11-07,compras@rezende354.com.br,Super Econômico354,7891977828178,Refresco em Pó 30g Primor,7,34.74,pix,b2b_web
WEB-903410,2025-11-07,compras@ferreira407.com.br,Rei do Atacado 407,7899207818265,Fralda Infantil M Real,14,31.9,cartao_credito,b2b_web
WEB-903411,2025-11-07,compras@ferreira217.com.br,Distrb. Ouro 217,7891020263628,Refresco em Pó 30g Campo Verde,4,21.77,boleto,b2b_web
WEB-903412,2025-11-07,compras@souza234.com.br,Empório Bom Dia 234,7899145224883,Saco de Lixo 50L Vitória,34,28.35,boleto,b2b_web
WEB-903413,2025-11-07,compras@souza126.com.br,Mercado do Zé 126,7896765007186,Molho de Tomate 340g Bom Preço,19,10.67,pix,b2b_web
WEB-903414,2025-11-07,compras@oliveira391.com.br,Distrib. Ouro 391,7893144705558,Esponja Multiuso Real,12,42.25,boleto,b2b_web
WEB-903415,2025-11-08,compras@rezende315.com.br,Super Econômico 315,7891678056498,Creme Dental 90g Campo Verde,15,64.99,cartao_credito,b2b_web
WEB-903416,2025-11-08,compras@souza466.com.br,comércio de alimentos souza eireli,7898625053500,Prato Descartável 15cm Aurora,17,30.38,cartao_credito,b2b_web
WEB-903417,2025-11-08,compras@souza466.com.br,Mercadinho Popular 466,7895157267498,Iogurte 170g Delta,12,31.45,boleto,b2b_web
WEB-903418,2025-11-08,compras@oliveira87.com.br,Padaria Estrela 087,7891678056498,Creme Dental 90g Campo Verde,7,64.99,pix,b2b_web
WEB-903419,2025-11-08,compras@bittencourt260.com.br,Empório Bom Dia 260,7896383656599,Óleo de Soja 900ml Delta,3,7.08,cartao_credito,b2b_web
WEB-903420,2025-11-08,compras@oliveira83.com.br,Casa da Cesta 083,7899021077589,Iogurte 170g Real,2,49.28,cartao_credito,b2b_web
WEB-903421,2025-11-08,compras@oliveira87.com.br,Merc. Oliveira - Me,7898721098702,Achocolatado 400g Vitória,10,40.58,boleto,b2b_web
WEB-903422,2025-11-08,compras@andrade104.com.br,Ponto Certo 104,7891787230437,Café Torrado 500g Delta,1,40.67,pix,b2b_web
WEB-903423,2025-11-09,compras@souza466.com.br,comercio de alimentos souza eireli,7899658459666,Suco Néctar 1L Bom Preço,17,16.41,boleto,b2b_web
WEB-903424,2025-11-10,compras@almeida423.com.br,Mercadinho Popular 423,7891595462709,Talher Descartável Campo Verde,1,23.55,pix,b2b_web
WEB-903425,2025-11-10,compras@souza342.com.br,Distribuidora Ouro 342,7899749998883,Papel Toalha 2un Delta,1,28.26,pix,b2b_web
WEB-903426,2025-11-10,compras@bittencourt99.com.br,Casa da Cesta 099,7893608540176,Limpador Multiuso 500ml Real,5,43.58,cartao_credito,b2b_web
WEB-903427,2025-11-10,compras@rezende329.com.br,Empório Bom Dia 329,7894620731306,Prato Descartável 15cm Campo Verde,18,23.69,pix,b2b_web
WEB-903428,2025-11-10,compras@souza166.com.br,Distribuidora Ouro 166,7899427479871,Sabão em Barra 200g Campo Verde,1,15.31,boleto,b2b_web
WEB-903429,2025-11-10,compras@do vale189.com.br,Empório Bom Dia 189,7896727860460,"Água Mineral 1,5L Vitória",14,12.19,boleto,b2b_web
WEB-903430,2025-11-10,compras@oliveira89.com.br,Merc. doZe 089,7894066497224,Cereal Matinal 300g Bom Preço,1,49.72,boleto,b2b_web
WEB-903431,2025-11-10,compras@costa18.com.br,super econômico 018,7898280516631,Absorvente 8un Bom Preço,15,47.87,pix,b2b_web
WEB-903432,2025-11-10,compras@costa352.com.br,,7897671368811,Sabão em Pó 1kg Vitória,5,32.47,pix,b2b_web
WEB-903433,2025-11-10,compras@bittencourt48.com.br,Super Econômico 048,7896027224870,Cereal Matinal 300g Aurora,12,68.27,pix,b2b_web
WEB-903434,2025-11-11,compras@pereira144.com.br,DISTRIBUIDORA PEREIRA,7895924370123,Molho de Tomate 340g Vitória,7,34.81,pix,b2b_web
WEB-903435,2025-11-11,compras@ferreira442.com.br,Distribuidora Ouro 442,7898899521675,Refresco em Pó 30g Bom Preço,1,30.47,pix,b2b_web
WEB-903436,2025-11-11,compras@souza466.com.br,Mercadinho Popular 466,7894557978799,Desodorante Aerossol Vitória,7,22.37,boleto,b2b_web
WEB-903437,2025-11-11,compras@andrade150.com.br,Super Economico 150,7891171585068,Achocolatado 400g Vitória,11,63.33,cartao_credito,b2b_web
WEB-903438,2025-11-11,compras@almeida91.com.br,Distrib. Almeida,7894764228410,"Água Mineral 1,5L Delta",6,36.73,pix,b2b_web
WEB-903439,2025-11-11,compras@do vale214.com.br,Distrib. Do Vale,7899010936675,Iogurte 170g Bom Preço,7,53.64,pix,b2b_web
WEB-903440,2025-11-11,compras@bittencourt99.com.br,SUPERMERCADO BITTENCOURT,7891659622803,Energético 250ml Bom Preço,23,35.83,pix,b2b_web
WEB-903441,2025-11-11,compras@souza234.com.br,Empório Bom Dia 234,7894620731306,Prato Descartável 15cm Campo Verde,16,23.69,pix,b2b_web
WEB-903442,2025-11-11,compras@bittencourt320.com.br,Distribuidora Ouro 320,7895498081067,Arroz T1 5kg Vitória,11,43.68,cartao_credito,b2b_web
WEB-903443,2025-11-11,compras@nogueira225.com.br,MERCADO NOGUEIRA,7897327805165,Saco de Lixo 50L Campo Verde,6,25.72,boleto,b2b_web
WEB-903444,2025-11-11,compras@bittencourt341.com.br,Casa da Cesta 341,7898207159149,Arroz T1 5kg Aurora,2,50.51,cartao_credito,b2b_web
WEB-903445,2025-11-12,compras@costa279.com.br,Mercado do Zé 279,7895239823314,Água Sanitária 2L Vitória,9,56.36,boleto,b2b_web
WEB-903446,2025-11-12,compras@andrade186.com.br,Casa da Cesta 186,7898721098702,Achocolatado 400g Vitória,3,36.52,boleto,b2b_web
WEB-903447,2025-11-12,compras@costa350.com.br,merc. central 350,7891495883024,Farinha de Trigo 1kg Primor,13,32.86,boleto,b2b_web
WEB-903448,2025-11-12,compras@andrade84.com.br,Casa da Cesta 084,7895414504724,Achocolatado 400g Delta,11,11.93,cartao_credito,b2b_web
WEB-903449,2025-11-12,compras@bittencourt99.com.br,Supermercado Bittencourt,7895225260710,Farinha de Trigo 1kg Vitória,10,13.85,cartao_credito,b2b_web
WEB-903450,2025-11-12,compras@pereira67.com.br,Ponto Certo 067,7895226005990,Refresco em Pó 30g Primor,5,22.64,boleto,b2b_web
WEB-903451,2025-11-13,compras@rezende204.com.br,comercio de alimentos rezende ltda,7899954770748,Iogurte 170g Aurora,7,70.15,cartao_credito,b2b_web
WEB-903452,2025-11-13,compras@bittencourt118.com.br,Empório Bom Dia 118,7895245971603,Iogurte 170g Real,14,20.76,pix,b2b_web
WEB-903453,2025-11-13,compras@rezende315.com.br,Super Econômico 315,7895773141769,Leite Integral 1L Bom Preço,1,12.58,boleto,b2b_web
WEB-903454,2025-11-13,compras@almeida54.com.br,Casa da Cesta 054,7895532902174,Refresco em Pó 30g Campo Verde,5,17.13,pix,b2b_web
WEB-903455,2025-11-13,compras@andrade150.com.br,Super Econômico 150,7891375498522,"Água Mineral 1,5L Vitória",5,19.19,pix,b2b_web
WEB-903456,2025-11-13,compras@pereira347.com.br,Mercado do Zé 347,7895122461760,Prato Descartável 15cm Real,4,27.97,boleto,b2b_web
WEB-903457,2025-11-13,compras@do vale214.com.br,distribuidora do vale ltda,7897822269158,Fralda Infantil M Delta,20,23.46,cartao_credito,b2b_web
WEB-903458,2025-11-13,compras@almeida54.com.br,Casa da Cesta 054,7893032029773,Achocolatado 400g Bom Preço,1,17.14,boleto,b2b_web
WEB-903459,2025-11-13,compras@do vale102.com.br,Padaria Estrela 102,7898118793548,Refrigerante Cola 2L Delta,17,23.88,cartao_credito,b2b_web
WEB-903460,2025-11-13,compras@rezende329.com.br,emporio bom dia 329,7897704617985,Pão de Forma 500g Vitória,3,62.29,cartao_credito,b2b_web
WEB-903461,2025-11-13,compras@bittencourt99.com.br,Casa da Cesta 099,7898121123820,Isotônico 500ml Campo Verde,9,29.43,pix,b2b_web
WEB-903462,2025-11-13,compras@costa422.com.br,Merc. Central 422,7899001656032,Isotônico 500ml Vitória,16,29.98,boleto,b2b_web
WEB-903463,2025-11-14,compras@rezende170.com.br,Merc. Rezende Eireli,7893816773847,Margarina 500g Delta,1,53.32,cartao_credito,b2b_web
WEB-903464,2025-11-14,compras@costa288.com.br,Distribuidora Ouro 288,7897530995301,Guardanapo 50un Primor,6,23.82,boleto,b2b_web
WEB-903465,2025-11-14,compras@pereira346.com.br,,7893251455742,Copo Descartável 200ml Delta,2,30.94,pix,b2b_web
WEB-903466,2025-11-14,compras@pereira366.com.br,Padaria Estrela 366,7899684060935,Farinha de Trigo 1kg Real,6,12.15,boleto,b2b_web
WEB-903467,2025-11-14,compras@ferreira187.com.br,Merc. Central 187,7896491381413,Suco Néctar 1L Campo Verde,2,12.75,boleto,b2b_web
WEB-903468,2025-11-14,compras@rezende204.com.br,comercio de alimentos rezende ltda,7896032576988,Energético 250ml Aurora,14,11.48,pix,b2b_web
WEB-903469,2025-11-14,compras@andrade1.com.br,Mercadinho Popular 001,7892632003862,Macarrão Espaguete 500g Delta,2,12.25,cartao_credito,b2b_web
WEB-903470,2025-11-14,compras@andrade104.com.br,Emporio Andrade,7894850271207,Desodorante Aerossol Real,1,17.97,pix,b2b_web
WEB-903471,2025-11-14,compras@oliveira162.com.br,Super Econômico 162,7892192349196,"Água Mineral 1,5L Aurora",6,20.09,boleto,b2b_web
WEB-903472,2025-11-14,compras@souza126.com.br,Mercado do Zé 126,7897141264001,Pão de Forma 500g Delta,13,28.7,cartao_credito,b2b_web
WEB-903473,2025-11-14,compras@silva168.com.br,Casa da Cesta 168,7898835248840,Achocolatado 400g Vitória,1,67.75,boleto,b2b_web
WEB-903474,2025-11-14,compras@rezende486.com.br,Ponto Certo 486,7892505826024,Sabonete 90g Campo Verde,3,36.39,cartao_credito,b2b_web
WEB-903475,2025-11-14,compras@almeida50.com.br,Empório Almeida,7893575848626,Energético 250ml Campo Verde,5,20.01,cartao_credito,b2b_web
WEB-903476,2025-11-15,compras@souza234.com.br,Empório Bom Dia 234,7894709350305,Feijão Carioca 1kg Campo Verde,5,30.76,cartao_credito,b2b_web
WEB-903477,2025-11-15,compras@souza234.com.br,Empório Bom Dia 234,7893824296352,Arroz T1 5kg Bom Preço,2,22.58,pix,b2b_web
WEB-903478,2025-11-15,compras@oliveira87.com.br,Padaria Estrela 087,7899105006191,Óleo de Soja 900ml Bom Preço,10,53.43,boleto,b2b_web
WEB-903479,2025-11-15,compras@oliveira83.com.br,,7891442495881,Feijão Carioca 1kg Primor,2,47.39,cartao_credito,b2b_web
WEB-903480,2025-11-15,compras@oliveira162.com.br,Super Econômico 162,7896788946905,Desinfetante 1L Campo Verde,2,39.4,pix,b2b_web
WEB-903481,2025-11-15,compras@rezende398.com.br,mercado do ze 38,7899427479871,Sabão em Barra 200g Campo Verde,8,13.7,cartao_credito,b2b_web
WEB-903482,2025-11-15,compras@souza435.com.br,Casa da Cesta 435,7893959722740,Sabão em Barra 200g Campo Verde,13,29.31,cartao_credito,b2b_web
WEB-903483,2025-11-15,compras@nogueira121.com.br,Rei do Atacado 121,7891741379479,Cereal Matinal 300g Aurora,8,31.19,cartao_credito,b2b_web
WEB-903484,2025-11-16,compras@souza408.com.br,distribuidora souza ltda,7899237533930,Pão de Forma 500g Real,9,51.66,boleto,b2b_web
WEB-903485,2025-11-16,compras@souza160.com.br,Casa da Cesta 160,7892505826024,Sabonete 90g Campo Verde,1,34.57,cartao_credito,b2b_web
WEB-903486,2025-11-16,compras@bittencourt99.com.br,Casa da Cesta 099,7896827756700,Limpador Multiuso 500ml Real,6,45.37,cartao_credito,b2b_web
WEB-903487,2025-11-17,compras@souza466.com.br,Mercadinho Popular 466,7896922409723,Cerveja Lata 350ml Campo Verde,37,20.84,cartao_credito,b2b_web
WEB-903488,2025-11-17,compras@andrade149.com.br,Merc. Central 149,7897966843733,Biscoito Recheado 130g Bom Preço,1,6.81,pix,b2b_web
WEB-903489,2025-11-17,compras@oliveira87.com.br,Padaria Estrela 087,7894893856942,Esponja Multiuso Real,6,16.14,boleto,b2b_web
WEB-903490,2025-11-17,compras@pereira144.com.br,Distrib. Pereira - Me,7899068995419,Guardanapo 50un Real,13,14.85,pix,b2b_web
WEB-903491,2025-11-17,compras@rezende287.com.br,Mercadinho Popular 287,7899010936675,Iogurte 170g Bom Preço,1,48.28,boleto,b2b_web
WEB-903492,2025-11-17,compras@bittencourt35.com.br,Distribuidora Ouro 035,7891551684411,Saco de Lixo 50L Vitória,20,24.72,cartao_credito,b2b_web
WEB-903493,2025-11-17,compras@souza466.com.br,Mercadinho Popular 466,7898431901026,Sal Refinado 1kg Primor,4,39.96,pix,b2b_web
WEB-903494,2025-11-17,compras@rezende403.com.br,COMERCIAL REZENDE,7892247240959,Fralda Infantil M Vitória,7,81.63,cartao_credito,b2b_web
WEB-903495,2025-11-17,compras@oliveira32.com.br,Rei do Atacado 032,7899663067368,Amaciante 2L Campo Verde,1,36.37,cartao_credito,b2b_web
WEB-903496,2025-11-17,compras@ferreira153.com.br,Merc. Central 153,7891166911704,Papel Toalha 2un Real,1,9.8,cartao_credito,b2b_web
WEB-903497,2025-11-18,compras@costa327.com.br,Distribuidora Ouro 327,7893959722740,Sabão em Barra 200g Campo Verde,4,29.31,pix,b2b_web
WEB-903498,2025-11-18,compras@costa226.com.br,Empório Bom Dia 226,7891680289631,Guardanapo 50un Real,2,6.6,cartao_credito,b2b_web
WEB-903499,2025-11-18,compras@almeida30.com.br,Merc. Central 030,7892050808360,Molho de Tomate 340g Bom Preço,3,13.6,boleto,b2b_web
WEB-903500,2025-11-18,compras@souza466.com.br,Mercadinho Popular 466,7899010936675,Iogurte 170g Bom Preço,3,53.64,pix,b2b_web
WEB-903501,2025-11-18,compras@andrade104.com.br,Ponto Certo 104,7897598667776,Detergente Neutro 500ml Bom Preço,1,17.14,boleto,b2b_web
WEB-903502,2025-11-18,compras@pereira144.com.br,casada cesta 144,7899432591568,Prato Descartável 15cm Aurora,7,16.59,boleto,b2b_web
WEB-903503,2025-11-18,compras@pereira144.com.br,Casa da Cesta 144,7899504946074,Talher Descartável Primor,9,32.91,boleto,b2b_web
WEB-903504,2025-11-19,compras@pereira67.com.br,Ponto Certo 067,7899912406474,Talher Descartável Vitória,1,18.69,cartao_credito,b2b_web
WEB-903505,2025-11-19,compras@pereira144.com.br,Casa Da Cesta 144,7895399218852,Cerveja Lata 350ml Campo Verde,4,33.4,pix,b2b_web
WEB-903506,2025-11-19,compras@pereira388.com.br,emporio pereira eireli,7892920278590,Água Sanitária 2L Vitória,14,10.75,cartao_credito,b2b_web
WEB-903507,2025-11-19,compras@ferreira187.com.br,Merc. Central 187,7892535799053,Margarina 500g Vitória,2,42.56,boleto,b2b_web
WEB-903508,2025-11-19,compras@souza408.com.br,padaria estrela 408,7893130237025,Sabonete 90g Campo Verde,10,11.46,pix,b2b_web
WEB-903509,2025-11-19,compras@costa500.com.br,padria estrela 500,7898447994371,Limpador Multiuso 500ml Vitória,1,36.67,pix,b2b_web
WEB-903510,2025-11-19,compras@souza132.com.br,Merc. Do Zé 132,7893209282659,Refresco em Pó 30g Campo Verde,9,12.75,pix,b2b_web
WEB-903511,2025-11-19,compras@silva230.com.br,Padaria Estrela 230,7894741419947,Guardanapo 50un Delta,9,12.67,pix,b2b_web
WEB-903512,2025-11-20,compras@nogueira80.com.br,Merc. Central 080,7893661171591,Margarina 500g Vitória,4,13.08,boleto,b2b_web
WEB-903513,2025-11-20,compras@ferreira272.com.br,Ponto Certo 272,7899922680161,Limpador Multiuso 500ml Vitória,1,6.44,pix,b2b_web
WEB-903514,2025-11-20,compras@souza126.com.br,Mercado do Zé 126,7899285147493,Café Torrado 500g Vitória,3,9.58,cartao_credito,b2b_web
WEB-903515,2025-11-20,compras@souza408.com.br,Padaria Estrela 408,7897818106603,Creme Dental 90g Delta,6,39.38,pix,b2b_web
WEB-903516,2025-11-20,compras@almeida264.com.br,Super Econômico 264,7899916591893,Desinfetante 1L Delta,5,9.88,boleto,b2b_web
WEB-903517,2025-11-20,compras@andrade104.com.br,Empório Andrade,7891823096157,Energético 250ml Vitória,2,36.88,cartao_credito,b2b_web
WEB-903518,2025-11-20,compras@pereira144.com.br,Casa da Cesta 144,7892376879532,Talher Descartável Campo Verde,10,28.56,pix,b2b_web
WEB-903519,2025-11-20,compras@nogueira121.com.br,Rei do Atacado 121,7896969815471,Biscoito Recheado 130g Aurora,5,31.96,boleto,b2b_web
WEB-903520,2025-11-20,compras@bittencourt99.com.br,Casa da Cesta 099,7899240761023,Sabonete 90g Bom Preço,4,18.62,boleto,b2b_web
WEB-903521,2025-11-20,compras@andrade149.com.br,Merc. Central 149,7896491381413,Suco Néctar 1L Campo Verde,1,11.41,pix,b2b_web
WEB-903522,2025-11-20,compras@bittencourt306.com.br,Merc. Do Zé 306,7891165025235,Sabão em Pó 1kg Real,1,29.12,pix,b2b_web
WEB-903523,2025-11-20,compras@pereira158.com.br,Merc. Central 158,7894215776880,Talher Descartável Real,3,26.56,pix,b2b_web
WEB-903524,2025-11-20,compras@oliveira81.com.br,Casa Da Cesta 081,7892424677639,Limpador Multiuso 500ml Aurora,10,12.65,boleto,b2b_web
WEB-903525,2025-11-20,compras@bittencourt99.com.br,Casa da Cesta 099,7897181048593,Cereal Matinal 300g Real,2,47.87,boleto,b2b_web
WEB-903526,2025-11-20,compras@pereira144.com.br,Casa da Cesta 144,7891595462709,Talher Descartável Campo Verde,2,24.86,boleto,b2b_web
WEB-903527,2025-11-21,compras@costa498.com.br,Com. De Alimentos Costa Eireli,7896365440666,Leite Integral 1L Primor,5,52.66,boleto,b2b_web
WEB-903528,2025-11-21,compras@andrade42.com.br,padaria estrela 042,7897909220126,Energético 250ml Real,3,30.54,pix,b2b_web
WEB-903529,2025-11-21,compras@oliveira162.com.br,Super Econômico 162,7895932258901,Óleo de Soja 900ml Campo Verde,16,42.58,boleto,b2b_web
WEB-903530,2025-11-21,compras@rezende329.com.br,comercial rezende ltda,7891550434741,Shampoo 350ml Vitória,15,49.22,cartao_credito,b2b_web
WEB-903531,2025-11-21,compras@almeida402.com.br,distribuidora almeida ereli,7895748386393,Copo Descartável 200ml Real,17,28.52,boleto,b2b_web
WEB-903532,2025-11-21,compras@pereira497.com.br,Empório Bom Dia 497,7898225005350,Energético 250ml Bom Preço,10,24.57,boleto,b2b_web
WEB-903533,2025-11-21,compras@andrade458.com.br,Ponto Certo 458,7899010936675,Iogurte 170g Bom Preço,2,45.59,pix,b2b_web
WEB-903534,2025-11-21,compras@souza408.com.br,distribuidora souza ltda,7895225260710,Farinha de Trigo 1kg Vitória,6,13.85,pix,b2b_web
WEB-903535,2025-11-21,compras@oliveira250.com.br,comércio de alimentos oliveira - me,7898728552962,Sabão em Barra 200g Delta,1,15.54,cartao_credito,b2b_web
WEB-903536,2025-11-21,compras@rezende486.com.br,Ponto Certo 486,7892232219854,Esponja Multiuso Delta,39,30.19,boleto,b2b_web
WEB-903537,2025-11-21,compras@do vale368.com.br,Empório Bom Dia 368,7891955520179,Açúcar Refinado 1kg Aurora,28,14.77,pix,b2b_web
WEB-903538,2025-11-21,compras@almeida16.com.br,EMPORIO ALMEIDA,7898121123820,Isotônico 500ml Campo Verde,1,25.02,boleto,b2b_web
WEB-903539,2025-11-21,compras@oliveira475.com.br,Distrib. Ouro 475,7895198507867,Fralda Infantil M Primor,2,57.57,pix,b2b_web
WEB-903540,2025-11-21,compras@rezende315.com.br,Super Econômico 315,7899913829708,Detergente Neutro 500ml Vitória,8,30.29,boleto,b2b_web
WEB-903541,2025-11-22,compras@nogueira121.com.br,SUPERMERCADO NOGUEIRA,7898347388836,Sal Refinado 1kg Real,12,52.61,pix,b2b_web
WEB-903542,2025-11-22,compras@andrade196.com.br,Merc. Central 196,7897598667776,Detergente Neutro 500ml Bom Preço,8,20.17,boleto,b2b_web
WEB-903543,2025-11-22,compras@souza209.com.br,Casa da Cesta 209,7891086790106,Leite Integral 1L Bom Preço,3,20.09,pix,b2b_web
WEB-903544,2025-11-23,compras@almeida131.com.br,Mercado do Zé 131,7899733737412,Farinha de Trigo 1kg Bom Preço,1,24.93,cartao_credito,b2b_web
WEB-903545,2025-11-23,compras@souza435.com.br,Casa da Cesta 435,7898774386061,Sal Refinado 1kg Vitória,9,38.24,cartao_credito,b2b_web
WEB-903546,2025-11-23,compras@almeida50.com.br,Super Econômico 050,7891240321146,Feijão Carioca 1kg Vitória,1,37.24,boleto,b2b_web
WEB-903547,2025-11-24,compras@pereira273.com.br,mercado pereira ltda,7891755446105,Leite Integral 1L Bom Preço,12,62.3,boleto,b2b_web
WEB-903548,2025-11-24,compras@pereira252.com.br,Padaria Estrela 252,7894742237298,Sal Refinado 1kg Vitória,9,5.53,boleto,b2b_web
WEB-903549,2025-11-24,compras@andrade496.com.br,Casa da Cesta 496,7896740951039,Desodorante Aerossol Bom Preço,20,52.28,pix,b2b_web
WEB-903550,2025-11-24,compras@oliveira32.com.br,Rei do Atacado 032,7891024149751,Creme Dental 90g Bom Preço,5,59.73,pix,b2b_web
WEB-903551,2025-11-24,compras@pereira273.com.br,mercado pereira ltda,7891152896138,Saco de Lixo 50L Primor,11,26.86,boleto,b2b_web
WEB-903552,2025-11-24,compras@costa279.com.br,Mercado do Zé 279,7897675938515,Feijão Carioca 1kg Primor,3,52.33,boleto,b2b_web
WEB-903553,2025-11-24,compras@pereira346.com.br,Empório Bom Dia 346,7894290327687,Creme Dental 90g Primor,2,28.74,cartao_credito,b2b_web
WEB-903554,2025-11-24,compras@nogueira140.com.br,Rei Do tacado 140,7899716063507,Saco de Lixo 50L Campo Verde,1,18.7,pix,b2b_web
WEB-903555,2025-11-24,compras@bittencourt384.com.br,Distribuidora Ouro 384,7891759586609,Refresco em Pó 30g Primor,7,17.55,cartao_credito,b2b_web
WEB-903556,2025-11-24,compras@andrade496.com.br,Com. De Alimentos Andrade Eireli,7895561121676,Saco de Lixo 50L Real,1,25.59,pix,b2b_web
WEB-903557,2025-11-24,compras@oliveira58.com.br,Distrib. Ouro 058,7895306445111,Biscoito Recheado 130g Delta,2,64.4,pix,b2b_web
WEB-903558,2025-11-25,compras@oliveira58.com.br,Distrib. Ouro 058,7892398663447,Creme Dental 90g Primor,2,28.95,cartao_credito,b2b_web
WEB-903559,2025-11-25,compras@costa352.com.br,Mercadinho Popular 352,7894963232737,Saco de Lixo 50L Vitória,10,19.07,cartao_credito,b2b_web
